video_path,clip_type,scene_frame_path,scene_context_pass,used_frame_path,used_scene_frame,sample_rate,rir_length,rt60_seconds,drr_db,status,error
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\dGBIDj-zRuU\00126\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,4.021785743919478,-17.494707216634453,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\dGBIDj-zRuU\00129\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,2.4279869826588807,-18.870563375854406,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\dGBIDj-zRuU\00130\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,5.358657062029561,-16.07930108897665,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\dGBIDj-zRuU\00130\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,5.45870163374103,-16.15849414159515,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\dGBIDj-zRuU\00132\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,6.06675076021046,-13.115169166469157,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\dGBIDj-zRuU\00135\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,6.290730617936914,-12.507423111904943,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\dGBIDj-zRuU\00135\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,9.451657514397933,-14.432692369807242,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\dGBIDj-zRuU\00137\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,4.895510208619518,-15.704248178357837,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Gf-KDRnkBw8\00033\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,3.326087813222025,-17.077234319705187,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Gf-KDRnkBw8\00037\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,2.95312594245083,-16.139066793914413,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Gf-KDRnkBw8\00041\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,1.8704676451081683,-13.284924219289833,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\IYaT706uSpQ\00043\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,14.004738928329067,-12.726581320289325,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\IYaT706uSpQ\00052\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.943813128271141,-11.793638238005641,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\L5fo1OvuXIg\00057\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,1.803585739628626,-14.210585963719849,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\L5fo1OvuXIg\00063\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,16.20853265358625,-13.843683472862924,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\L5fo1OvuXIg\00063\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,2.5284631570560117,-13.837575977607813,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\nRiPvNQ1GCQ\00140\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.45485276897355,-11.862965500729954,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\nRiPvNQ1GCQ\00146\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,5.055273442560914,-17.793348252138557,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\O2jVZ--4vCk\00067\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,5.732074373329769,-18.06220607565382,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\O2jVZ--4vCk\00067\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,4.363676602935382,-17.55496672469635,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\OuYBFCAc6GE\00072\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,2.9017341029248556,-16.71584171114016,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Pdni5zyZJYA\00082\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,1.1825165807701754,-15.875606141291431,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\s7MiVWybRhg\00149\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,1.562479554831193,-18.795539734046013,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\s7MiVWybRhg\00151\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,1.1007830377302783,-14.228092730566498,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\tqaasM16UxI\00153\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,5.938721402698149,-16.518361975117113,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\uCBekiUm-rE\00161\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,2.7760893080827356,-16.14714330074524,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\UiPa-HfABJQ\00089\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,11.059332075949442,-18.248958016126505,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\UiPa-HfABJQ\00090\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,3.062990989880048,-17.220231018864467,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\yi_qz725MjE\00164\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,3.7830957794361155,-15.466712770849272,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\yi_qz725MjE\00164\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.5000144009668497,-15.766472570760705,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Z-G8-wqpxwU\00101\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,2.3246001918445125,-16.806046949473995,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Z-G8-wqpxwU\00107\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.418222212131678,-16.74453587118004,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Z-G8-wqpxwU\00108\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.1433376569165246,-18.930807194381323,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Z-G8-wqpxwU\00109\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,2.6184871082145085,-17.70628788789051,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\7t6lfzvVaTM\00005\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,True,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,True,22050,130305,2.128596393999441,-14.389971106023676,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\7t6lfzvVaTM\00008\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,2.00694400189096,-19.629080275287013,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\7t6lfzvVaTM\00009\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,1.2626591541775916,-16.642959339431467,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\7t6lfzvVaTM\00010\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,True,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,True,22050,130305,1.7802186776961524,-15.89896387757797,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\8_a6O3vdlU0\00013\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,2.367322609407743,-13.956219543228048,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\8_a6O3vdlU0\00015\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,7.264328104066662,-13.043659687840304,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\ABlWCST1MPY\00022\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,True,E:\CAMC-DF\tmp_frames\real_scene.png,True,22050,130305,1.7547394179311424,-19.81018074977811,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\b5TvWN3x0HA\00097\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,2.3318678546924194,-15.428477912105867,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\b5TvWN3x0HA\00097\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,1.7022232154578563,-8.852175717376653,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\b5TvWN3x0HA\00098\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,1.518595395771786,-8.912230390277724,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\ddLPBVSzuPs\00101\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,24.349400498629635,-12.124141552528071,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\ddLPBVSzuPs\00103\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,1.4915959337146367,-14.396333996038015,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\gjYcaCzo7UU\00108\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,1.7857627350882066,-17.602737328589654,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\gjYcaCzo7UU\00111\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,2.5067212091123183,-17.627048874018328,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\gjYcaCzo7UU\00113\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,0.7671161216954255,-12.34162565889724,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\iJOjkDq6rW8\00124\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,2.728405985691752,-17.43316985294228,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\iJOjkDq6rW8\00124\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.201993262427365,-17.93229912785561,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\iJOjkDq6rW8\00129\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,1.9034143954872262,-14.560369721050074,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\kN2iEvnTHc4\00131\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,0.7215651658239113,-17.48636038862307,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\lvX8diWgriA\00175\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.15939829011273,-13.568985377726081,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\lvX8diWgriA\00176\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,9.247402027390459,-13.78061637934933,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\lvX8diWgriA\00176\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,7.860952675555135,-12.232214327845224,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\lvX8diWgriA\00177\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,0.9903925884798542,-9.876382987715756,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\lvX8diWgriA\00178\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.4560590523186616,-13.067303763415211,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\lvX8diWgriA\00181\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,2.0952311971584545,-18.197987970017373,ok,
