key,clip_type,rt60_video,drr_video,drr_audio,rt60_audio,delta_rt60,delta_drr,discrepancy_raw,discrepancy_norm,label
train/id00012/aE4Om0EEiuk/00118/fake_video_fake_audio.mp4,fake_video_fake_audio,3.077309301070325,-15.452304955873917,-6.121957559333141,3.082,0.004690698929674664,9.330347396540777,9.330348575631659,2.6506296778709446,both_fake
train/id00012/aE4Om0EEiuk/00118/real.mp4,real,4.91412934148009,-10.748760079813543,-6.318491642857507,3.129,1.7851293414800904,4.430268436956037,4.7763966741992885,1.3025139539858261,real
train/id00012/aE4Om0EEiuk/00118/real_video_fake_audio.mp4,real_video_fake_audio,3.045365012424629,-13.04953061506218,-6.121957559333141,3.082,0.03663498757537065,6.927573055729039,6.927669923197671,1.9680448404270228,audio_fake
train/id00012/aE4Om0EEiuk/00119/fake_video_fake_audio.mp4,fake_video_fake_audio,11.2621651328097,-15.145473081103816,-7.0372935779733945,2.489,8.773165132809702,8.108179503130422,11.946170989171893,2.832558374262525,both_fake
train/id00012/aE4Om0EEiuk/00119/real.mp4,real,10.456607744686938,-11.425392428679068,-6.958755678834789,2.834,7.622607744686938,4.4666367498442785,8.83487366544767,1.9135534283577438,real
train/id00012/aE4Om0EEiuk/00119/real_video_fake_audio.mp4,real_video_fake_audio,19.96146704739999,-12.001903676224824,-7.0372935779733945,2.489,17.472467047399988,4.96461009825143,18.16409805495826,3.5732727504983632,audio_fake
train/id00012/aE4Om0EEiuk/00120/fake_video_fake_audio.mp4,fake_video_fake_audio,2.1251937562199323,-15.747270534292488,-6.670044447332999,2.681,0.5558062437800677,9.077226086959488,9.094226410993008,2.580835099596912,both_fake
train/id00012/aE4Om0EEiuk/00120/real.mp4,real,2.4260746676889213,-15.228790234256062,-6.617318396905639,2.603,0.17692533231107888,8.611471837350422,8.613289138226628,2.446632276206823,real
train/id00012/aE4Om0EEiuk/00120/real_video_fake_audio.mp4,real_video_fake_audio,2.390418586672433,-17.72279514824431,-6.670044447332999,2.681,0.29058141332756726,11.05275070091131,11.056569794211356,3.1404164651524327,audio_fake
train/id00012/aE4Om0EEiuk/00121/fake_video_fake_audio.mp4,fake_video_fake_audio,2.16332265921812,-11.609164057396296,-6.332026682179973,2.466,0.30267734078188013,5.277137375216323,5.285810481801993,1.5002440793240375,both_fake
train/id00012/aE4Om0EEiuk/00121/real.mp4,real,1.7162328871005057,-10.990363788686238,-6.48059063518282,2.696,0.9797671128994945,4.509773153503418,4.614975351134563,1.2943276059637079,real
train/id00012/aE4Om0EEiuk/00121/real_video_fake_audio.mp4,real_video_fake_audio,1.1367320812604893,-11.972856768706494,-6.332026682179973,2.466,1.329267918739511,5.640830086526521,5.795335819851415,1.6218350806957333,audio_fake
train/id00012/aE4Om0EEiuk/00122/fake_video_fake_audio.mp4,fake_video_fake_audio,3.60225004807444,-18.62335372158028,-7.08473128675685,3.797,0.19474995192556,11.53862243482343,11.540265821773154,3.2781758148748605,both_fake
train/id00012/aE4Om0EEiuk/00122/real.mp4,real,5.332940958487812,-13.754085971979034,-6.6088637249436175,3.517,1.8159409584878117,7.1452222470354165,7.372370210742504,2.058344391248119,real
train/id00012/aE4Om0EEiuk/00122/real_video_fake_audio.mp4,real_video_fake_audio,5.577520495827224,-16.822635315308496,-7.08473128675685,3.797,1.7805204958272243,9.737904028551647,9.899344832126175,2.7865687852378267,audio_fake
train/id00012/aE4Om0EEiuk/00123/fake_video_fake_audio.mp4,fake_video_fake_audio,2.196395033824645,-13.210606368645331,-7.348991672614971,2.679,0.48260496617535464,5.861614696030361,5.881448324868307,1.6676753771770338,both_fake
train/id00012/aE4Om0EEiuk/00123/real.mp4,real,2.488360039130741,-15.734749749003916,-7.292118227918834,2.474,0.014360039130740798,8.442631521085081,8.442643733543612,2.3984425919847205,real
train/id00012/aE4Om0EEiuk/00123/real_video_fake_audio.mp4,real_video_fake_audio,3.217535060236067,-13.614394585975925,-7.348991672614971,2.679,0.5385350602360672,6.265402913360954,6.288504884140219,1.782793163129995,audio_fake
train/id00012/C_FAL9gv8bo/00020/fake_video_fake_audio.mp4,fake_video_fake_audio,4.400283273146978,-18.72535349205369,-7.750478964266543,1.203,3.1972832731469776,10.974874527787145,11.431119421535957,3.175174208268877,both_fake
train/id00012/C_FAL9gv8bo/00020/real.mp4,real,5.936461081510465,-16.269531649573793,-8.86500267592075,1.133,4.803461081510465,7.4045289736530435,8.826113962738816,2.288997443433347,real
train/id00012/C_FAL9gv8bo/00020/real_video_fake_audio.mp4,real_video_fake_audio,12.503230671211394,-13.508580878398629,-7.750478964266543,1.203,11.300230671211395,5.7581019141320855,12.682702822195209,2.680395509508588,audio_fake
train/id00012/C_FAL9gv8bo/00023/fake_video_fake_audio.mp4,fake_video_fake_audio,4.5623760596966525,-16.732596741965303,-9.016163820067431,1.232,3.3303760596966523,7.716432921897871,8.404447735404744,2.2797112517141636,both_fake
train/id00012/C_FAL9gv8bo/00023/real.mp4,real,11.275048264213822,-19.54096196419204,-8.55075693010596,1.529,9.746048264213822,10.99020503408608,14.689113773799843,3.6196300139841044,real
train/id00012/C_FAL9gv8bo/00023/real_video_fake_audio.mp4,real_video_fake_audio,4.95996283144585,-20.90708252912496,-9.016163820067431,1.232,3.7279628314458497,11.890918709057528,12.461607224513862,3.449920641337025,audio_fake
train/id00012/C_FAL9gv8bo/00024/fake_video_fake_audio.mp4,fake_video_fake_audio,5.197524332569763,-19.15585548637064,-6.7721814702976975,1.537,3.6605243325697634,12.383674016072943,12.913358220296356,3.5846494276403704,both_fake
train/id00012/C_FAL9gv8bo/00024/real.mp4,real,4.896848318655401,-18.438370531891632,-6.77406452150628,1.541,3.355848318655401,11.664306010385353,12.137452477424336,3.3731413324175508,real
train/id00012/C_FAL9gv8bo/00024/real_video_fake_audio.mp4,real_video_fake_audio,1.9332588452611768,-15.621333133311218,-6.7721814702976975,1.537,0.39625884526117683,8.84915166301352,8.858019317401757,2.5150305615991626,audio_fake
train/id00012/C_FAL9gv8bo/00030/real.mp4,real,5.960079382774702,-12.598795421025487,-8.54409540424321,0.806,5.154079382774702,4.054700016782277,6.5578294053777775,1.504920940639885,real
train/id00012/C_FAL9gv8bo/00030/real_video_fake_audio.mp4,real_video_fake_audio,5.762219228996993,-11.320550199907084,-8.145481736493112,0.803,4.959219228996993,3.1750684634139716,5.888540999994777,1.2969031207168207,audio_fake
train/id00012/clK27q0FqLs/00124/fake_video_fake_audio.mp4,fake_video_fake_audio,1.8605820406123328,-18.540397650047574,-8.223871908944421,2.694,0.8334179593876672,10.316525741103153,10.350134726749882,2.934970842652327,both_fake
train/id00012/clK27q0FqLs/00124/real.mp4,real,1.94865893284612,-17.34389096885414,-8.196493108991048,2.765,0.8163410671538802,9.147397859863093,9.183751975339373,2.603179320814141,real
train/id00012/clK27q0FqLs/00124/real_video_fake_audio.mp4,real_video_fake_audio,1.8812010875937109,-13.103108815027902,-8.223871908944421,2.694,0.8127989124062891,4.879236906083481,4.9464729714915,1.3945160297282024,audio_fake
train/id00012/dGBIDj-zRuU/00126/fake_video_fake_audio.mp4,fake_video_fake_audio,2.8595954241644286,-15.920364465183498,-3.2276975635364358,1.148,1.7115954241644287,12.692666901647062,12.807550584408693,3.6201351432732727,both_fake
train/id00012/dGBIDj-zRuU/00126/real.mp4,real,12.266580014805667,-16.126030714563548,-2.8966731481050867,1.375,10.891580014805667,13.22935756645846,17.135997690246285,4.279392339761084,real
train/id00012/dGBIDj-zRuU/00126/real_video_fake_audio.mp4,real_video_fake_audio,11.92187357062911,-17.77701420893015,-3.2276975635364358,1.148,10.77387357062911,14.549316645393715,18.104114630763668,4.602429584173363,audio_fake
train/id00012/dGBIDj-zRuU/00128/fake_video_fake_audio.mp4,fake_video_fake_audio,10.970193538305333,-13.927584025066333,-2.9249540068080018,1.494,9.476193538305333,11.00263001825833,14.520885348149369,3.597307947038255,both_fake
train/id00012/dGBIDj-zRuU/00128/real.mp4,real,11.223940223268944,-12.831304940449266,-2.575388602188481,1.541,9.682940223268943,10.255916338260786,14.104720887164131,3.4350199440547047,real
train/id00012/dGBIDj-zRuU/00128/real_video_fake_audio.mp4,real_video_fake_audio,14.465886117278492,-13.52455990719883,-2.9249540068080018,1.494,12.971886117278492,10.599605900390827,16.751760345803735,3.874102132597447,audio_fake
train/id00012/dGBIDj-zRuU/00129/fake_video_fake_audio.mp4,fake_video_fake_audio,3.8648671887268295,-18.17491668200712,-4.497715253801495,1.358,2.5068671887268295,13.677201428205624,13.905043042350682,3.9139631346112336,both_fake
train/id00012/dGBIDj-zRuU/00129/real.mp4,real,2.131043895070585,-18.007103444200506,-4.274447163685354,1.402,0.7290438950705849,13.732656280515153,13.75199452878425,3.9036722742014915,real
train/id00012/dGBIDj-zRuU/00129/real_video_fake_audio.mp4,real_video_fake_audio,2.7125617586353377,-19.807309813570107,-4.497715253801495,1.358,1.3545617586353376,15.309594559768612,15.36940217257828,4.356696778598573,audio_fake
train/id00012/dGBIDj-zRuU/00130/fake_video_fake_audio.mp4,fake_video_fake_audio,13.075864846245588,-13.354553580732889,-1.2399227491520182,1.29,11.785864846245588,12.11463083158087,16.901801393918262,4.092577747918154,both_fake
train/id00012/dGBIDj-zRuU/00130/real.mp4,real,10.610417752781624,-13.797243938919264,-1.208596308840295,1.437,9.173417752781624,12.588647630078968,15.576445115023578,3.9700048917567385,real
train/id00012/dGBIDj-zRuU/00130/real_video_fake_audio.mp4,real_video_fake_audio,12.158053772749724,-15.158066706681904,-1.2399227491520182,1.29,10.868053772749725,13.918143957529885,17.658689759716182,4.450193228221864,audio_fake
train/id00012/dGBIDj-zRuU/00131/fake_video_fake_audio.mp4,fake_video_fake_audio,9.31530839723968,-12.817050791030455,-0.3301816216571746,1.246,8.069308397239679,12.48686916937328,14.867267390573419,3.857820179462223,both_fake
train/id00012/dGBIDj-zRuU/00131/real.mp4,real,9.515543529467656,-16.51652959266615,-0.2901499743518509,1.417,8.098543529467657,16.226379618314297,18.13509864368893,4.854388035952679,real
train/id00012/dGBIDj-zRuU/00131/real_video_fake_audio.mp4,real_video_fake_audio,10.008122006835674,-15.32537418920285,-0.3301816216571746,1.246,8.762122006835673,14.995192567545676,17.367515141794208,4.567038597089924,audio_fake
train/id00012/dGBIDj-zRuU/00132/fake_video_fake_audio.mp4,fake_video_fake_audio,12.898746565832338,-16.024975712013095,-4.407802438184674,1.736,11.162746565832338,11.61717327382842,16.11104049300215,3.9104379600915666,both_fake
train/id00012/dGBIDj-zRuU/00132/real.mp4,real,12.051280030163618,-13.443115209824471,-4.131656091082808,1.475,10.576280030163618,9.311459118741663,14.091166388785387,3.3086101687417075,real
train/id00012/dGBIDj-zRuU/00132/real_video_fake_audio.mp4,real_video_fake_audio,11.518500064370196,-14.402416844745478,-4.407802438184674,1.736,9.782500064370195,9.994614406560803,13.985336057643936,3.382415639155642,audio_fake
train/id00012/dGBIDj-zRuU/00135/fake_video_fake_audio.mp4,fake_video_fake_audio,7.067850586778839,-11.066365876785596,-4.918840782690831,1.745,5.322850586778839,6.147525094094766,8.131715879917145,2.012559924887746,both_fake
train/id00012/dGBIDj-zRuU/00135/real_video_fake_audio.mp4,real_video_fake_audio,13.874344382804768,-12.496326452141831,-4.918840782690831,1.745,12.129344382804767,7.577485669451001,14.301723120918432,3.135047931848476,audio_fake
train/id00012/dGBIDj-zRuU/00137/fake_video_fake_audio.mp4,fake_video_fake_audio,12.863957753400204,-15.844905689415278,-1.3949790571067435,1.072,11.791957753400204,14.449926632308534,18.65075460503072,4.664859193529784,both_fake
train/id00012/dGBIDj-zRuU/00137/real.mp4,real,10.7906678359866,-14.50162398287594,-1.2013397615100043,1.181,9.609667835986599,13.300284221365935,16.408634199320524,4.18773613729318,real
train/id00012/dGBIDj-zRuU/00137/real_video_fake_audio.mp4,real_video_fake_audio,2.5466781908565626,-18.64227153478865,-1.3949790571067435,1.072,1.4746781908565625,17.24729247768191,17.31022165014911,4.907559213385016,audio_fake
train/id00012/dGBIDj-zRuU/00138/fake_video_fake_audio.mp4,fake_video_fake_audio,13.6463026233494,-16.51009334703524,-4.309488754963147,1.308,12.3383026233494,12.200604592072093,17.35190087677547,4.169947175535274,both_fake
train/id00012/dGBIDj-zRuU/00138/real.mp4,real,12.78742399792598,-17.75776567389655,-4.452575817531019,1.501,11.286423997925981,13.30518985636553,17.447390744030802,4.3341411905033125,real
train/id00012/dGBIDj-zRuU/00138/real_video_fake_audio.mp4,real_video_fake_audio,5.62809347524273,-14.115536230680531,-4.309488754963147,1.308,4.3200934752427305,9.806047475717385,10.715492276645909,2.9016331604068393,audio_fake
train/id00012/Gf-KDRnkBw8/00033/fake_video_fake_audio.mp4,fake_video_fake_audio,4.324396071202759,-14.78865570152958,-8.800471080132674,1.72,2.6043960712027596,5.988184621396906,6.530025570825185,1.7701560181795541,both_fake
train/id00012/Gf-KDRnkBw8/00033/real.mp4,real,2.3937231988525305,-19.718858197326867,-8.46389307490685,2.355,0.038723198852530505,11.254965122420018,11.255031736650965,3.197396507103923,real
train/id00012/Gf-KDRnkBw8/00033/real_video_fake_audio.mp4,real_video_fake_audio,3.572860761514196,-20.06608886881752,-8.800471080132674,1.72,1.852860761514196,11.265617788684846,11.416971453160922,3.2192963510137926,audio_fake
train/id00012/Gf-KDRnkBw8/00034/real.mp4,real,17.055673328549556,-14.845364981795912,-8.15329328387122,1.781,15.274673328549556,6.692071697924693,16.676314607972223,3.442706017336921,real
train/id00012/Gf-KDRnkBw8/00034/real_video_fake_audio.mp4,real_video_fake_audio,2.44812689270239,-16.42111508395539,-7.725041340346262,1.695,0.75312689270239,8.696073743609126,8.728625245180343,2.474490646795498,audio_fake
train/id00012/Gf-KDRnkBw8/00035/fake_video_fake_audio.mp4,fake_video_fake_audio,5.76933180276741,-17.499808985859712,-6.981529703468215,1.454,4.31533180276741,10.518279282391497,11.369093527206203,3.096172541168712,both_fake
train/id00012/Gf-KDRnkBw8/00035/real.mp4,real,14.314558778455613,-18.15730657664071,-6.662942023078598,1.504,12.810558778455613,11.494364553562113,17.211357665984732,4.056753925296971,real
train/id00012/Gf-KDRnkBw8/00035/real_video_fake_audio.mp4,real_video_fake_audio,3.8385001241578816,-17.343288124930464,-6.981529703468215,1.454,2.3845001241578814,10.361758421462248,10.632585688667303,2.977544631311473,audio_fake
train/id00012/Gf-KDRnkBw8/00037/fake_video_fake_audio.mp4,fake_video_fake_audio,13.350554220605645,-17.139623656460955,-8.957234919401492,1.794,11.556554220605644,8.182388737059464,14.15999402888842,3.1810185599957026,both_fake
train/id00012/Gf-KDRnkBw8/00037/real.mp4,real,10.091881796438717,-16.318199880147525,-8.84889021055269,1.695,8.396881796438716,7.469309669594834,11.238247676736208,2.6442559402137142,real
train/id00012/Gf-KDRnkBw8/00037/real_video_fake_audio.mp4,real_video_fake_audio,5.266044411251611,-18.13330026920238,-8.957234919401492,1.794,3.4720444112516113,9.176065349800888,9.810976898225785,2.687200891804665,audio_fake
train/id00012/Gf-KDRnkBw8/00038/fake_video_fake_audio.mp4,fake_video_fake_audio,2.2607515296000824,-19.330483044779097,-8.42378854360265,2.037,0.2237515296000825,10.906694501176448,10.908989398151919,3.098734345297914,both_fake
train/id00012/Gf-KDRnkBw8/00038/real.mp4,real,2.856159346566786,-19.63532560168369,-8.630466996744627,1.919,0.9371593465667858,11.004858604939063,11.044690152084794,3.1312917851390165,real
train/id00012/Gf-KDRnkBw8/00038/real_video_fake_audio.mp4,real_video_fake_audio,15.56491909165803,-19.938436980968696,-8.42378854360265,2.037,13.527919091658031,11.514648437366047,17.76490145164285,4.142708768083734,audio_fake
train/id00012/Gf-KDRnkBw8/00039/fake_video_fake_audio.mp4,fake_video_fake_audio,2.258849570674397,-18.38889914162855,-8.53306157609704,1.418,0.8408495706743973,9.855837565531509,9.891641022532378,2.8043688237936766,both_fake
train/id00012/Gf-KDRnkBw8/00039/real.mp4,real,1.9732612094658737,-20.738851922777613,-7.678645914323966,1.423,0.5502612094658736,13.060206008453648,13.071792852623224,3.711673971536664,real
train/id00012/Gf-KDRnkBw8/00039/real_video_fake_audio.mp4,real_video_fake_audio,2.187019997545101,-15.97262654241568,-8.53306157609704,1.418,0.7690199975451011,7.43956496631864,7.479205749589989,2.118417168829407,audio_fake
train/id00012/Gf-KDRnkBw8/00041/fake_video_fake_audio.mp4,fake_video_fake_audio,2.2987080157555986,-17.329962515993255,-7.564236152758822,1.171,1.1277080157555985,9.765726363234434,9.830622399948615,2.7823957097854506,both_fake
train/id00012/Gf-KDRnkBw8/00041/real.mp4,real,3.6225983602106258,-16.9002274673881,-7.463696600729671,1.139,2.4835983602106255,9.436530866658428,9.757887866348852,2.721112017428685,real
train/id00012/IYaT706uSpQ/00042/fake_video_fake_audio.mp4,fake_video_fake_audio,20.437838915669925,-17.518982048845736,-11.930443391063466,1.894,18.543838915669927,5.588538657782269,19.36764637378123,3.8291126471698975,both_fake
train/id00012/IYaT706uSpQ/00042/real.mp4,real,4.319815001035403,-14.191042372268782,-13.340608232443172,1.788,2.531815001035403,0.8504341398256106,2.6708286028213832,0.5335701831647498,real
train/id00012/IYaT706uSpQ/00042/real_video_fake_audio.mp4,real_video_fake_audio,2.3220499341676124,-17.669597763992854,-11.930443391063466,1.894,0.4280499341676125,5.739154372929388,5.755095104553479,1.632401372689115,audio_fake
train/id00012/IYaT706uSpQ/00043/fake_video_fake_audio.mp4,fake_video_fake_audio,2.126161798315399,-21.701281485292697,-10.603229872686873,1.45,0.6761617983153989,11.098051612605824,11.118630508006094,3.1553701602509836,both_fake
train/id00012/IYaT706uSpQ/00043/real.mp4,real,16.49536911136691,-12.48235441403883,-10.878806858815771,1.645,14.85036911136691,1.6035475552230594,14.936693995181875,2.8273906950997145,real
train/id00012/IYaT706uSpQ/00043/real_video_fake_audio.mp4,real_video_fake_audio,2.3984906346017225,-19.495956135780776,-10.603229872686873,1.45,0.9484906346017226,8.892726263093904,8.943165819453826,2.532586015107237,audio_fake
