relative_file,raw_wav,direct_wav,sample_rate,num_samples_aligned,lag_samples,lag_ms,direct_gain,active_ratio,raw_energy_aligned,drr_all_db,direct_energy_all,reverb_energy_all,drr_active_db,direct_energy_active,reverb_energy_active,window_count,drr_win_mean_db,drr_win_median_db,drr_win_std_db,drr_win_min_db,drr_win_max_db,error
train/id00012/21Uxsk56VDQ/00012/real.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/21Uxsk56VDQ/00012/real.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/21Uxsk56VDQ/00012/real.wav,16000,88048,16,1.0,0.041076124330209775,0.9985462475013629,40.30194340739399,-4.189985762366665,11.120201111634767,29.18174229575889,-4.1899832207404355,11.120200829180622,29.181724476483172,10,-4.134719943258487,-4.186467007515947,0.3956085668420288,-4.724726494446737,-3.3812744262116934,
train/id00012/21Uxsk56VDQ/00012/real_video_fake_audio.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/21Uxsk56VDQ/00012/real_video_fake_audio.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/21Uxsk56VDQ/00012/real_video_fake_audio.wav,16000,91120,16,1.0,0.04064105738731954,0.9947322212467077,39.3934850692749,-4.640929042527347,10.071608867788107,29.32187620148646,-4.640924688562954,10.071608160501693,29.321844746076053,10,-4.6346320547777005,-4.272313766227719,1.412454107928029,-7.419791756122525,-2.9824359235536084,
train/id00012/21Uxsk56VDQ/00014/fake_video_fake_audio.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/21Uxsk56VDQ/00014/fake_video_fake_audio.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/21Uxsk56VDQ/00014/fake_video_fake_audio.wav,16000,143343,17,1.0625,0.03237899547234764,0.9939794758027947,247.03319837525487,-8.169576763639627,32.672834259341165,214.3603641159135,-8.169576763725651,32.67283425857762,214.36036411514996,16,-8.07483324479367,-7.9409935674914545,1.0089809583372829,-10.236985135899433,-6.152248599661606,
train/id00012/21Uxsk56VDQ/00014/real.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/21Uxsk56VDQ/00014/real.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/21Uxsk56VDQ/00014/real.wav,16000,140271,17,1.0625,0.03247752945942324,0.9963570517070528,245.03340360801667,-8.090067903370846,32.92666045608139,212.10674315193506,-8.090067903370846,32.92666045608139,212.1067431519351,16,-7.970166561625887,-7.894615946702196,0.9740998320125388,-10.034290675487753,-6.159966270189568,
train/id00012/21Uxsk56VDQ/00014/real_video_fake_audio.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/21Uxsk56VDQ/00014/real_video_fake_audio.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/21Uxsk56VDQ/00014/real_video_fake_audio.wav,16000,143343,17,1.0625,0.03237899547234764,0.9939794758027947,247.03319837525487,-8.169576763639627,32.672834259341165,214.3603641159135,-8.169576763725651,32.67283425857762,214.36036411514996,16,-8.07483324479367,-7.9409935674914545,1.0089809583372829,-10.236985135899433,-6.152248599661606,
train/id00012/2DLq_Kkc1r8/00017/fake_video_fake_audio.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/2DLq_Kkc1r8/00017/fake_video_fake_audio.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/2DLq_Kkc1r8/00017/fake_video_fake_audio.wav,16000,154610,14,0.875,0.04262890236726744,0.9919151413233297,69.99296062253416,-3.790612858436009,20.62466315773097,49.36829746480282,-3.7906127394438305,20.62466310567718,49.36829598756401,18,-3.5054294540380244,-3.5123257611775442,1.6639179531678812,-7.209757971855993,-0.85544106894003,
train/id00012/2DLq_Kkc1r8/00017/real.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/2DLq_Kkc1r8/00017/real.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/2DLq_Kkc1r8/00017/real.wav,16000,152562,14,0.875,0.04256123296027841,0.9947431208295644,69.94703475013375,-3.6444263862541204,21.103837911527197,48.8431968386062,-3.644426293356328,21.10383786107927,48.843195677067634,18,-3.4753750070278016,-3.591146438727077,1.670741309468536,-7.269400638856532,-0.6845820455313978,
train/id00012/2DLq_Kkc1r8/00017/real_video_fake_audio.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/2DLq_Kkc1r8/00017/real_video_fake_audio.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/2DLq_Kkc1r8/00017/real_video_fake_audio.wav,16000,154610,14,0.875,0.04262890236726744,0.9919151413233297,69.99296062253416,-3.790612858436009,20.62466315773097,49.36829746480282,-3.7906127394438305,20.62466310567718,49.36829598756401,18,-3.5054294540380244,-3.5123257611775442,1.6639179531678812,-7.209757971855993,-0.85544106894003,
train/id00012/2DLq_Kkc1r8/00018/fake_video_fake_audio.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/2DLq_Kkc1r8/00018/fake_video_fake_audio.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/2DLq_Kkc1r8/00018/fake_video_fake_audio.wav,16000,113649,15,0.9375,0.04554391811515098,0.9890100220855441,52.30339701194316,-2.8417639876241543,17.888395661097142,34.4150013508456,-2.8417639876252823,17.88839566108748,34.415001350835944,13,-2.704016014898294,-2.9109517085163845,0.9943942491134529,-4.341369862749984,-1.0997392675266293,
train/id00012/2DLq_Kkc1r8/00018/real.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/2DLq_Kkc1r8/00018/real.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/2DLq_Kkc1r8/00018/real.wav,16000,116721,15,0.9375,0.0457645087327432,0.9945082718619614,54.49243259616196,-2.60857591771407,19.300986919276077,35.191445676885465,-2.6085759177140733,19.30098691927607,35.19144567688547,13,-2.510820122889243,-2.875491094109888,1.0148880575452321,-4.337370406095426,-1.042695943201129,
train/id00012/2DLq_Kkc1r8/00018/real_video_fake_audio.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/2DLq_Kkc1r8/00018/real_video_fake_audio.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/2DLq_Kkc1r8/00018/real_video_fake_audio.wav,16000,113649,15,0.9375,0.04554391811515098,0.9890100220855441,52.30339701194316,-2.8417639876241543,17.888395661097142,34.4150013508456,-2.8417639876252823,17.88839566108748,34.415001350835944,13,-2.704016014898294,-2.9109517085163845,0.9943942491134529,-4.341369862749984,-1.0997392675266293,
train/id00012/C_FAL9gv8bo/00020/fake_video_fake_audio.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/C_FAL9gv8bo/00020/fake_video_fake_audio.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/C_FAL9gv8bo/00020/fake_video_fake_audio.wav,16000,85997,19,1.1875,0.0636695771452397,0.9460795144016652,582.6303451666608,-7.7505178000794315,83.74336204670507,498.88698311995495,-7.750478964266543,83.74334321117966,498.8824097461457,9,-7.520864170267174,-7.032484999090405,1.2110582729362696,-9.492875801750847,-5.571708267252941,
train/id00012/C_FAL9gv8bo/00020/real.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/C_FAL9gv8bo/00020/real.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/C_FAL9gv8bo/00020/real.wav,16000,84972,20,1.25,0.05552302458416363,0.9574918796780115,603.301665824838,-8.865038562035698,69.34316340964884,533.9585024151886,-8.86500267592075,69.34315045927185,533.953990569722,9,-8.63833692896973,-8.192959938266535,1.195716862167408,-10.400723263558682,-6.521444892483882,
train/id00012/C_FAL9gv8bo/00020/real_video_fake_audio.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/C_FAL9gv8bo/00020/real_video_fake_audio.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/C_FAL9gv8bo/00020/real_video_fake_audio.wav,16000,85997,19,1.1875,0.0636695771452397,0.9460795144016652,582.6303451666608,-7.7505178000794315,83.74336204670507,498.88698311995495,-7.750478964266543,83.74334321117966,498.8824097461457,9,-7.520864170267174,-7.032484999090405,1.2110582729362696,-9.492875801750847,-5.571708267252941,
train/id00012/C_FAL9gv8bo/00023/fake_video_fake_audio.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/C_FAL9gv8bo/00023/fake_video_fake_audio.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/C_FAL9gv8bo/00023/fake_video_fake_audio.wav,16000,121838,18,1.125,0.04589030330916582,0.950770695513715,486.4764900309965,-9.016204594505615,54.21573482287151,432.2607552081246,-9.016163820067433,54.21572623368685,432.2566283966081,14,-9.051801161750824,-9.067818284738742,1.1194351314135582,-10.63719451718758,-6.855608743816215,
train/id00012/C_FAL9gv8bo/00023/real.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/C_FAL9gv8bo/00023/real.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/C_FAL9gv8bo/00023/real.wav,16000,118763,21,1.3125,0.04614190249173439,0.9524852016200331,490.4411418782547,-8.550798065408072,60.08283100525132,430.358310873003,-8.55075693010596,60.08282353178268,430.3541811144553,13,-8.585125907605088,-8.493392031677834,1.0263053345757696,-10.449018140950685,-6.200011109440521,
train/id00012/C_FAL9gv8bo/00023/real_video_fake_audio.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/C_FAL9gv8bo/00023/real_video_fake_audio.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/C_FAL9gv8bo/00023/real_video_fake_audio.wav,16000,121838,18,1.125,0.04589030330916582,0.950770695513715,486.4764900309965,-9.016204594505615,54.21573482287151,432.2607552081246,-9.016163820067433,54.21572623368685,432.2566283966081,14,-9.051801161750824,-9.067818284738742,1.1194351314135582,-10.63719451718758,-6.855608743816215,
train/id00012/C_FAL9gv8bo/00024/fake_video_fake_audio.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/C_FAL9gv8bo/00024/fake_video_fake_audio.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/C_FAL9gv8bo/00024/fake_video_fake_audio.wav,16000,94184,24,1.5,0.0597556457170754,0.9963475749596534,532.6025864537805,-6.7721815078515535,92.53415519411337,440.06843125966645,-6.7721814702976975,92.53413005564612,440.0683079023267,10,-6.833879773203556,-6.8280641310070465,0.7798872963361518,-8.32596394270192,-5.5753357246439395,
train/id00012/C_FAL9gv8bo/00024/real.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/C_FAL9gv8bo/00024/real.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/C_FAL9gv8bo/00024/real.wav,16000,91112,24,1.5,0.05849546424619597,0.9983317235929405,502.54875184129924,-6.774043729677389,87.28168425437698,415.2670675869216,-6.77406452150628,87.2811503433967,415.26651543766656,10,-6.783437366828727,-7.010496918600119,0.8099967775570208,-8.014794202005257,-5.32699295838202,
train/id00012/C_FAL9gv8bo/00024/real_video_fake_audio.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/C_FAL9gv8bo/00024/real_video_fake_audio.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/C_FAL9gv8bo/00024/real_video_fake_audio.wav,16000,94184,24,1.5,0.0597556457170754,0.9963475749596534,532.6025864537805,-6.7721815078515535,92.53415519411337,440.06843125966645,-6.7721814702976975,92.53413005564612,440.0683079023267,10,-6.833879773203556,-6.8280641310070465,0.7798872963361518,-8.32596394270192,-5.5753357246439395,
train/id00012/C_FAL9gv8bo/00030/real.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/C_FAL9gv8bo/00030/real.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/C_FAL9gv8bo/00030/real.wav,16000,108524,20,1.25,0.05819759939797175,0.9988573955991301,789.769917409867,-8.544094984578619,96.88403427576819,692.8858831340982,-8.54409540424321,96.88402095901787,692.8858548511364,12,-8.505903083464629,-8.298995270583692,1.0422832339241643,-10.269443903139031,-6.442969487934955,
train/id00012/C_FAL9gv8bo/00030/real_video_fake_audio.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/C_FAL9gv8bo/00030/real_video_fake_audio.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/C_FAL9gv8bo/00030/real_video_fake_audio.wav,16000,109551,17,1.0625,0.061233440403133395,0.9967960128159488,780.749579558149,-8.14547856629804,103.76086268468207,676.9887168734663,-8.145481736493112,103.76075191672413,676.9884883442005,12,-8.163566116526018,-8.327651515883774,1.133382492440901,-9.996762463774578,-6.44005257779476,
train/id00012/Gf-KDRnkBw8/00033/fake_video_fake_audio.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/Gf-KDRnkBw8/00033/fake_video_fake_audio.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/Gf-KDRnkBw8/00033/fake_video_fake_audio.wav,16000,90096,16,1.0,0.0492535395294249,0.9953827028946901,890.7920647049323,-8.80047127867712,103.74212974938615,787.0499349555456,-8.800471080132674,103.7421243818155,787.0498582527364,10,-8.796466833881148,-8.661743532748137,0.627211654328359,-9.95951917990286,-7.801531910804909,
train/id00012/Gf-KDRnkBw8/00033/real.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/Gf-KDRnkBw8/00033/real.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/Gf-KDRnkBw8/00033/real.wav,16000,95216,16,1.0,0.04976289629508511,0.9973113762392876,933.5721032954752,-8.463893160029503,116.39325201321886,817.1788512822559,-8.46389307490685,116.39325083596603,817.1788270000663,10,-8.395409274127548,-8.464474066162179,0.8730617845747674,-9.992453123365346,-6.765815851471357,
train/id00012/Gf-KDRnkBw8/00033/real_video_fake_audio.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/Gf-KDRnkBw8/00033/real_video_fake_audio.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/Gf-KDRnkBw8/00033/real_video_fake_audio.wav,16000,90096,16,1.0,0.0492535395294249,0.9953827028946901,890.7920647049323,-8.80047127867712,103.74212974938615,787.0499349555456,-8.800471080132674,103.7421243818155,787.0498582527364,10,-8.796466833881148,-8.661743532748137,0.627211654328359,-9.95951917990286,-7.801531910804909,
train/id00012/Gf-KDRnkBw8/00034/real.wav,AVDeepfake1M_local/wavs_subset_600/train/id00012/Gf-KDRnkBw8/00034/real.wav,AVDeepfake1M_local/direct_wavs_subset_600/train/id00012/Gf-KDRnkBw8/00034/real.wav,16000,198640,16,1.0,0.05144659023351142,0.9967780910189287,1552.6280207615346,-8.15329328387122,206.0210226974028,1346.6069980641314,-8.15329328387122,206.0210226974028,1346.6069980641312,23,-8.176663126110638,-7.85237853835846,1.4362995592239651,-12.524326261177965,-6.154941341427266,
